id;anio;provincia;provincia_id;departamento;departamento_id;vacas;vaquillonas;novillos;novillitos;terneros;terneras;toros;bueyes;toritos;total_cabezas
201230042;2012;Entre Rios;30;Feliciano;30042;15;3;;;3;8;1;;;30
201330042;2013;Entre Rios;30;Feliciano;30042;11;16;;;;;2;;;29
200830049;2008;Entre Rios;30;Gualeguay;30049;343;1794;96;88;180;555;49;;;6192
200930049;2009;Entre Rios;30;Gualeguay;30049;3375;1773;62;151;190;734;26;;;6311
201030049;2010;Entre Rios;30;Gualeguay;30049;3406;1816;186;148;266;768;37;;;6627
201130049;2011;Entre Rios;30;Gualeguay;30049;2235;1217;133;104;274;493;20;;;4476
201230049;2012;Entre Rios;30;Gualeguay;30049;2171;1012;36;112;192;580;26;;;4129
201330049;2013;Entre Rios;30;Gualeguay;30049;2175;1164;57;52;285;591;21;;;4345
201430049;2014;Entre Rios;30;Gualeguay;30049;2738;1442;10;112;188;621;21;;2;5134
201530049;2015;Entre Rios;30;Gualeguay;30049;2633;1431;5;178;330;560;21;;1;5159
201630049;2016;Entre Rios;30;Gualeguay;30049;2553;1428;429;135;330;660;21;;2;5558
201730049;2017;Entre Rios;30;Gualeguay;30049;2513;1228;169;174;239;677;35;;6;5041
201830049;2018;Entre Rios;30;Gualeguay;30049;2047;1155;17;223;242;519;23;6;;4232
201930049;2019;Entre Rios;30;Gualeguay;30049;1849;945;11;73;361;573;14;;8;3834
200830056;2008;Entre Rios;30;Gualeguaychu;30056;9114;3828;269;471;112;2162;188;;;17152
200930056;2009;Entre Rios;30;Gualeguaychu;30056;8864;4201;268;619;1022;2108;178;;;1726
201030056;2010;Entre Rios;30;Gualeguaychu;30056;8904;4637;413;623;1044;2047;184;;;17852
201130056;2011;Entre Rios;30;Gualeguaychu;30056;4674;2325;56;155;665;1486;239;;;96
201230056;2012;Entre Rios;30;Gualeguaychu;30056;9632;4445;196;579;1191;2377;375;;;18795
201330056;2013;Entre Rios;30;Gualeguaychu;30056;9954;5136;236;685;1102;1909;171;25;;19218
201430056;2014;Entre Rios;30;Gualeguaychu;30056;5855;3375;88;160;536;1263;79;;52;11408
201530056;2015;Entre Rios;30;Gualeguaychu;30056;7381;4091;110;193;547;1495;58;;32;13907
201630056;2016;Entre Rios;30;Gualeguaychu;30056;6457;2871;64;188;620;1926;139;;58;12323
201730056;2017;Entre Rios;30;Gualeguaychu;30056;6511;3375;245;174;688;1748;65;;68;12874
201830056;2018;Entre Rios;30;Gualeguaychu;30056;9154;5318;154;494;1221;2815;104;54;;19314
201930056;2019;Entre Rios;30;Gualeguaychu;30056;8243;4256;177;765;989;2472;61;;58;17021
200830063;2008;Entre Rios;30;Islas del Ibicuy;30063;153;;23;;49;45;8;;;278
200930063;2009;Entre Rios;30;Islas del Ibicuy;30063;118;;3;2;1;14;6;;;144
201030063;2010;Entre Rios;30;Islas del Ibicuy;30063;119;27;2;;13;12;5;;;178
201130063;2011;Entre Rios;30;Islas del Ibicuy;30063;108;3;;4;16;20;4;;;155
201230063;2012;Entre Rios;30;Islas del Ibicuy;30063;88;28;;2;15;15;3;;;151
200830070;2008;Entre Rios;30;La Paz;30070;4217;2242;315;331;757;779;82;;;8723
200930070;2009;Entre Rios;30;La Paz;30070;3908;1796;125;521;601;1281;101;;;8333
201030070;2010;Entre Rios;30;La Paz;30070;4162;2344;144;477;530;760;80;;;8497
201130070;2011;Entre Rios;30;La Paz;30070;4232;2129;243;132;479;909;62;;;8186
201230070;2012;Entre Rios;30;La Paz;30070;4296;25;135;626;467;926;69;;;9019
201330070;2013;Entre Rios;30;La Paz;30070;4313;1779;160;346;738;1324;83;;;8743
201430070;2014;Entre Rios;30;La Paz;30070;4199;2174;35;137;610;1186;66;;20;8427
201530070;2015;Entre Rios;30;La Paz;30070;4927;2931;18;216;500;652;81;;60;9385
201630070;2016;Entre Rios;30;La Paz;30070;5539;2805;80;244;575;728;102;;62;10135
201730070;2017;Entre Rios;30;La Paz;30070;4837;3043;13;170;655;996;107;;35;9856
201830070;2018;Entre Rios;30;La Paz;30070;4968;333;72;316;665;826;125;71;;10373
201930070;2019;Entre Rios;30;La Paz;30070;4677;193;39;92;602;841;94;;52;8327
200830077;2008;Entre Rios;30;Nogoya;30077;11506;4957;703;1034;1416;2526;236;;;22378
200930077;2009;Entre Rios;30;Nogoya;30077;11818;5051;524;859;1252;2846;219;;;22569
201030077;2010;Entre Rios;30;Nogoya;30077;1148;5131;692;685;145;2921;204;;;22563
201130077;2011;Entre Rios;30;Nogoya;30077;11716;5257;645;956;1567;3103;200;;;23444
201230077;2012;Entre Rios;30;Nogoya;30077;11468;5466;424;628;1516;2663;225;;;2239
201330077;2013;Entre Rios;30;Nogoya;30077;12202;6096;721;872;1776;2725;241;;;24633
201430077;2014;Entre Rios;30;Nogoya;30077;12921;6253;615;589;1776;2935;210;;23;25322
201530077;2015;Entre Rios;30;Nogoya;30077;20265;901;627;1084;3027;5098;270;;23;39404
201630077;2016;Entre Rios;30;Nogoya;30077;2068;10228;540;1206;3226;4458;260;;21;40619
201730077;2017;Entre Rios;30;Nogoya;30077;22852;10139;411;1458;307;5188;326;;52;43496
201830077;2018;Entre Rios;30;Nogoya;30077;23424;9967;243;1194;3454;4829;341;34;;43486
201930077;2019;Entre Rios;30;Nogoya;30077;21973;9668;601;1268;3217;5081;306;;64;42178
200830084;2008;Entre Rios;30;Parana;30084;15747;6855;734;1466;2444;3663;284;;;31193
200930084;2009;Entre Rios;30;Parana;30084;1595;7272;496;1786;2132;3076;289;;;31001
201030084;2010;Entre Rios;30;Parana;30084;16078;6942;738;15;1903;3241;302;;;30704
201130084;2011;Entre Rios;30;Parana;30084;18337;7489;473;153;2476;3691;335;;;34331
201230084;2012;Entre Rios;30;Parana;30084;17246;7413;250;1631;2215;3827;280;;;32862
201330084;2013;Entre Rios;30;Parana;30084;17843;7386;395;1611;2608;4128;293;;;34264
201430084;2014;Entre Rios;30;Parana;30084;21588;9319;457;1781;2778;5149;306;;147;41525
201530084;2015;Entre Rios;30;Parana;30084;2247;10263;387;1483;2867;5281;274;;127;43152
201630084;2016;Entre Rios;30;Parana;30084;22387;10243;413;1396;2913;5641;279;;62;43334
201730084;2017;Entre Rios;30;Parana;30084;22175;9747;255;1406;256;5453;283;;76;41955
201830084;2018;Entre Rios;30;Parana;30084;22268;1012;382;1685;2859;5401;302;115;;43132
201930084;2019;Entre Rios;30;Parana;30084;21121;9491;354;1503;2553;4891;271;;45;40229
200830088;2008;Entre Rios;30;San Salvador;30088;61;19;1;2;8;15;4;;;110
200930088;2009;Entre Rios;30;San Salvador;30088;50;8;;;11;12;3;;;84
201030088;2010;Entre Rios;30;San Salvador;30088;41;12;1;2;15;15;4;;;90
201130088;2011;Entre Rios;30;San Salvador;30088;61;7;1;2;30;17;4;;;122
201230088;2012;Entre Rios;30;San Salvador;30088;31;17;5;6;9;9;4;;;81
201330088;2013;Entre Rios;30;San Salvador;30088;38;6;2;9;16;27;4;;;102
201430088;2014;Entre Rios;30;San Salvador;30088;109;42;3;12;14;22;18;;;220
201530088;2015;Entre Rios;30;San Salvador;30088;128;56;11;20;11;32;5;;2;265
201630088;2016;Entre Rios;30;San Salvador;30088;144;39;5;6;14;49;4;;2;263
201730088;2017;Entre Rios;30;San Salvador;30088;63;71;10;6;14;19;6;;;189
201830088;2018;Entre Rios;30;San Salvador;30088;149;65;13;22;35;38;6;;;328
200830091;2008;Entre Rios;30;Tala;30091;1491;600;116;131;257;346;21;;;2962
200930091;2009;Entre Rios;30;Tala;30091;1643;522;58;154;254;456;15;;;3102
201030091;2010;Entre Rios;30;Tala;30091;1531;683;189;78;317;383;88;;;3269
201130091;2011;Entre Rios;30;Tala;30091;1958;808;159;103;381;546;30;;;3985
201230091;2012;Entre Rios;30;Tala;30091;198;1058;37;114;474;690;25;;;4378
201330091;2013;Entre Rios;30;Tala;30091;3392;1549;67;173;732;1078;84;;;7075
201430091;2014;Entre Rios;30;Tala;30091;3991;2198;45;176;786;1148;77;;12;8433
201530091;2015;Entre Rios;30;Tala;30091;4312;2055;41;185;802;1141;62;;13;8611
201630091;2016;Entre Rios;30;Tala;30091;4289;244;75;174;664;1044;71;;19;8776
201730091;2017;Entre Rios;30;Tala;30091;3635;1461;22;161;588;978;63;;20;6928
201830091;2018;Entre Rios;30;Tala;30091;3979;1853;63;122;563;999;68;22;;7669
201930091;2019;Entre Rios;30;Tala;30091;3442;1484;45;150;438;1028;48;;9;6644
200830098;2008;Entre Rios;30;Uruguay;30098;4651;1568;189;160;252;719;112;;;7651
200930098;2009;Entre Rios;30;Uruguay;30098;4051;1753;200;57;385;1012;76;;;7534
201030098;2010;Entre Rios;30;Uruguay;30098;488;172;109;125;190;1026;81;;;8131
201130098;2011;Entre Rios;30;Uruguay;30098;6442;2724;42;79;254;1339;102;;;10982
201230098;2012;Entre Rios;30;Uruguay;30098;4922;1829;24;45;492;1377;96;;;8785
201330098;2013;Entre Rios;30;Uruguay;30098;5077;1575;8;296;248;1095;64;;;8363
201430098;2014;Entre Rios;30;Uruguay;30098;4921;1647;147;145;231;988;57;;2;8138
201530098;2015;Entre Rios;30;Uruguay;30098;5201;2224;57;118;281;870;62;;15;8828
201630098;2016;Entre Rios;30;Uruguay;30098;4226;1514;31;154;399;957;45;;12;7338
201730098;2017;Entre Rios;30;Uruguay;30098;367;1578;19;68;390;1171;48;;11;6955
201830098;2018;Entre Rios;30;Uruguay;30098;3581;1576;10;117;303;753;44;10;;6394
201930098;2019;Entre Rios;30;Uruguay;30098;3231;849;;93;291;795;25;;11;5295
200830105;2008;Entre Rios;30;Victoria;30105;1614;871;14;158;175;240;44;;;3116
200930105;2009;Entre Rios;30;Victoria;30105;1846;939;10;43;134;467;23;;;3462
201030105;2010;Entre Rios;30;Victoria;30105;1864;1077;8;128;202;505;25;;;3809
201130105;2011;Entre Rios;30;Victoria;30105;1846;1127;90;117;141;372;28;;;3721
201230105;2012;Entre Rios;30;Victoria;30105;2029;860;32;43;192;431;22;;;3609
201330105;2013;Entre Rios;30;Victoria;30105;19;1014;22;45;194;399;23;;;3597
201430105;2014;Entre Rios;30;Victoria;30105;1379;797;;33;87;320;10;;3;2629
201530105;2015;Entre Rios;30;Victoria;30105;2041;874;2;61;128;439;8;;6;3559
201630105;2016;Entre Rios;30;Victoria;30105;2077;849;26;72;267;487;20;;2;38
201730105;2017;Entre Rios;30;Victoria;30105;2212;809;30;68;153;718;9;;3;4002
201830105;2018;Entre Rios;30;Victoria;30105;2133;1085;;28;156;584;4;;;399
201930105;2019;Entre Rios;30;Victoria;30105;2091;982;;13;142;590;3;;;3821
200830113;2008;Entre Rios;30;Villaguay;30113;988;335;;;119;235;10;;;1687
200930113;2009;Entre Rios;30;Villaguay;30113;1066;523;;10;135;232;14;;;198
201030113;2010;Entre Rios;30;Villaguay;30113;696;426;4;6;85;273;12;;;1502
201130113;2011;Entre Rios;30;Villaguay;30113;720;375;5;;155;223;12;;;149
201230113;2012;Entre Rios;30;Villaguay;30113;703;335;4;;102;150;12;;;1306
201330113;2013;Entre Rios;30;Villaguay;30113;546;223;4;12;109;204;9;;;1107
201430113;2014;Entre Rios;30;Villaguay;30113;1587;624;;;31;197;3;;;2442
201530113;2015;Entre Rios;30;Villaguay;30113;1689;644;;;24;486;3;;;2846
201630113;2016;Entre Rios;30;Villaguay;30113;1926;853;;;9;358;3;;1;315
201730113;2017;Entre Rios;30;Villaguay;30113;181;917;;;14;295;2;;;3038
201830113;2018;Entre Rios;30;Villaguay;30113;193;1131;;;116;547;8;;;3732
201930113;2019;Entre Rios;30;Villaguay;30113;1383;1121;;10;17;190;8;;;2729
200834014;2008;Formosa;34;Formosa;34014;23;13;;1;8;;1;;;46
200834035;2008;Formosa;34;Patiño;34035;7;3;;;5;4;1;;;20
200934035;2009;Formosa;34;Patiño;34035;8;5;;;4;4;1;;;22
201034035;2010;Formosa;34;Patiño;34035;9;6;;;6;3;1;;;25
201134035;2011;Formosa;34;Patiño;34035;8;6;;2;1;1;1;;;19
201234035;2012;Formosa;34;Patiño;34035;7;8;;;6;2;1;;;24
201334035;2013;Formosa;34;Patiño;34035;33;23;;2;8;3;3;;;72
201434035;2014;Formosa;34;Patiño;34035;7;2;;2;1;2;1;;;15
201534035;2015;Formosa;34;Patiño;34035;6;2;;4;1;1;1;;;15
201634035;2016;Formosa;34;Patiño;34035;5;5;;;2;1;1;;;14
201734035;2017;Formosa;34;Patiño;34035;5;4;;;4;1;2;;;16
201834035;2018;Formosa;34;Patiño;34035;5;3;;3;;2;2;;;15
201934035;2019;Formosa;34;Patiño;34035;7;3;;3;3;4;1;;;21
201034056;2010;Formosa;34;Pirane;34056;6;;;;3;;;;;9
201134056;2011;Formosa;34;Pirane;34056;6;;;;5;2;;;;13
201234056;2012;Formosa;34;Pirane;34056;4;2;;;1;1;;;;8
201334056;2013;Formosa;34;Pirane;34056;6;;;;4;2;;;;12
200838014;2008;Jujuy;38;El Carmen;38014;22;11;11;;8;6;4;;;62
200938014;2009;Jujuy;38;El Carmen;38014;17;14;6;4;11;8;;;;60
201038014;2010;Jujuy;38;El Carmen;38014;18;11;11;;3;4;1;;;48
201238014;2012;Jujuy;38;El Carmen;38014;8;3;;;3;12;;;;26
201338014;2013;Jujuy;38;El Carmen;38014;266;50;8;20;22;33;5;;;404
201438014;2014;Jujuy;38;El Carmen;38014;256;59;4;10;38;36;2;;;405
201538014;2015;Jujuy;38;El Carmen;38014;219;57;13;44;61;36;6;;;436
201638014;2016;Jujuy;38;El Carmen;38014;225;84;17;10;27;27;4;;1;395
201738014;2017;Jujuy;38;El Carmen;38014;240;31;14;4;5;20;5;;;319
201838014;2018;Jujuy;38;El Carmen;38014;216;35;14;18;5;17;3;;;308
201938014;2019;Jujuy;38;El Carmen;38014;192;33;1;;31;30;4;;;291
201038056;2010;Jujuy;38;San Antonio;38056;52;27;2;10;18;7;5;;;121
201138056;2011;Jujuy;38;San Antonio;38056;104;42;24;42;34;46;10;;;302
201238056;2012;Jujuy;38;San Antonio;38056;64;24;10;9;2;18;4;;;131
201338056;2013;Jujuy;38;San Antonio;38056;57;28;2;2;9;11;2;;;111
201438056;2014;Jujuy;38;San Antonio;38056;63;31;2;4;10;18;2;;;130
201538056;2015;Jujuy;38;San Antonio;38056;56;8;10;;12;23;3;;;112
201638056;2016;Jujuy;38;San Antonio;38056;52;24;;12;17;18;2;;;125
201738056;2017;Jujuy;38;San Antonio;38056;57;12;;1;19;17;2;;;108
201838056;2018;Jujuy;38;San Antonio;38056;55;15;;11;;14;2;;;97
201938056;2019;Jujuy;38;San Antonio;38056;68;14;;5;14;17;2;;;120
201438070;2014;Jujuy;38;Santa Barbara;38070;32;11;;3;;;2;;;48
201538070;2015;Jujuy;38;Santa Barbara;38070;28;9;;3;9;6;1;;;56
201638070;2016;Jujuy;38;Santa Barbara;38070;46;14;;;15;10;2;;;87
201738070;2017;Jujuy;38;Santa Barbara;38070;35;;;;6;9;;;;50
201838070;2018;Jujuy;38;Santa Barbara;38070;18;5;;1;4;5;;;;33
201938070;2019;Jujuy;38;Santa Barbara;38070;15;2;;;5;6;1;;;29
201438098;2014;Jujuy;38;Tumbaya;38098;81;17;;;16;17;3;;;134
201538098;2015;Jujuy;38;Tumbaya;38098;75;19;;7;16;20;2;;;139
201638098;2016;Jujuy;38;Tumbaya;38098;80;25;;15;6;14;4;;;144
201738098;2017;Jujuy;38;Tumbaya;38098;70;26;;13;12;15;4;;;140
201838098;2018;Jujuy;38;Tumbaya;38098;69;39;;15;13;19;5;;;160
201938098;2019;Jujuy;38;Tumbaya;38098;74;24;;8;4;18;4;;;132
200842007;2008;La Pampa;42;Atreuco;42007;3;1217;87;172;482;768;18;;;5744
200942007;2009;La Pampa;42;Atreuco;42007;3041;1299;68;244;400;1043;22;;;6117
201042007;2010;La Pampa;42;Atreuco;42007;2777;1197;103;251;396;858;16;;;5598
201142007;2011;La Pampa;42;Atreuco;42007;3037;121;135;379;361;783;10;;;5915
201242007;2012;La Pampa;42;Atreuco;42007;3376;1236;81;220;520;885;19;;;6337
201342007;2013;La Pampa;42;Atreuco;42007;4934;1735;257;325;1021;1338;34;;;9644
201442007;2014;La Pampa;42;Atreuco;42007;4712;2079;272;425;768;1335;22;;;9613
201542007;2015;La Pampa;42;Atreuco;42007;5281;2127;291;555;857;1314;24;;6;10455
201642007;2016;La Pampa;42;Atreuco;42007;5994;1887;409;350;855;171;27;;4;11236
201742007;2017;La Pampa;42;Atreuco;42007;5777;2072;151;278;1022;1793;29;;;11122
201842007;2018;La Pampa;42;Atreuco;42007;6381;2894;190;392;1028;1645;24;;;12554
201942007;2019;La Pampa;42;Atreuco;42007;5808;231;136;594;1378;1704;24;;;11954
200842021;2008;La Pampa;42;Capital;42021;156;511;55;152;147;316;37;;;2778
200942021;2009;La Pampa;42;Capital;42021;1218;357;85;101;281;372;13;;;2427
201042021;2010;La Pampa;42;Capital;42021;1104;450;111;187;180;302;14;;;2348
201142021;2011;La Pampa;42;Capital;42021;915;466;132;30;170;369;11;;;2093
201242021;2012;La Pampa;42;Capital;42021;1097;630;37;192;118;245;13;;;2332
201342021;2013;La Pampa;42;Capital;42021;1024;508;26;55;122;273;12;;;202
201442021;2014;La Pampa;42;Capital;42021;976;321;30;78;83;126;11;;;1625
201542021;2015;La Pampa;42;Capital;42021;813;301;;;13;152;6;;;1285
201642021;2016;La Pampa;42;Capital;42021;824;315;18;16;97;98;9;;3;138
201742021;2017;La Pampa;42;Capital;42021;784;348;12;55;20;104;10;;1;1334
201842021;2018;La Pampa;42;Capital;42021;765;329;;;32;197;12;;;1335
201942021;2019;La Pampa;42;Capital;42021;698;289;;40;154;362;17;;1;1561
200842028;2008;La Pampa;42;Catrilo;42028;2315;583;39;159;522;415;11;;;4044
200942028;2009;La Pampa;42;Catrilo;42028;4906;1358;;90;530;780;9;;;7673
201042028;2010;La Pampa;42;Catrilo;42028;4009;146;55;;130;1262;12;;;6928
201142028;2011;La Pampa;42;Catrilo;42028;3912;1777;;5;707;1095;7;;;7503
201242028;2012;La Pampa;42;Catrilo;42028;3968;629;;101;349;908;7;;;5962
201342028;2013;La Pampa;42;Catrilo;42028;386;226;224;446;157;686;6;;;7639
201442028;2014;La Pampa;42;Catrilo;42028;3952;2817;221;227;582;892;6;;1;8698
201542028;2015;La Pampa;42;Catrilo;42028;4068;2586;15;365;525;710;4;;;8273
201642028;2016;La Pampa;42;Catrilo;42028;4269;2653;25;246;516;1148;5;;;8862
201742028;2017;La Pampa;42;Catrilo;42028;3733;3046;300;99;585;721;4;;;8488
201842028;2018;La Pampa;42;Catrilo;42028;3685;2743;24;203;693;1101;5;1;;8455
201942028;2019;La Pampa;42;Catrilo;42028;2774;2295;154;117;313;732;4;;2;6391
200842056;2008;La Pampa;42;Chapaleufu;42056;471;2591;43;130;319;886;42;;;8721
200942056;2009;La Pampa;42;Chapaleufu;42056;4949;1811;129;253;359;1431;46;;;8978
201042056;2010;La Pampa;42;Chapaleufu;42056;398;2085;75;56;178;1158;23;;;7555
201142056;2011;La Pampa;42;Chapaleufu;42056;4068;314;92;96;471;921;36;;;8824
201242056;2012;La Pampa;42;Chapaleufu;42056;399;2567;39;103;287;924;31;;;7941
201342056;2013;La Pampa;42;Chapaleufu;42056;3906;2821;14;129;268;969;27;;;8134
201442056;2014;La Pampa;42;Chapaleufu;42056;3176;2394;13;96;191;826;14;;;671
201542056;2015;La Pampa;42;Chapaleufu;42056;3562;1627;40;63;103;1302;11;;;6708
201642056;2016;La Pampa;42;Chapaleufu;42056;377;1737;5;108;173;1032;14;;1;684
201742056;2017;La Pampa;42;Chapaleufu;42056;3082;2265;108;150;232;767;15;;5;6624
201842056;2018;La Pampa;42;Chapaleufu;42056;2235;1849;29;124;208;831;16;;;5292
201942056;2019;La Pampa;42;Chapaleufu;42056;2042;1466;37;86;138;478;12;;17;4276
200842035;2008;La Pampa;42;Conhelo;42035;;;43;904;18;;;;;965
200942035;2009;La Pampa;42;Conhelo;42035;;;;511;344;;;;;855
201042035;2010;La Pampa;42;Conhelo;42035;;;9;816;386;;;;;1211
201242035;2012;La Pampa;42;Conhelo;42035;;;584;;481;;;;;1065
200842070;2008;La Pampa;42;Guatrache;42070;5446;1431;69;120;1089;988;155;;;9298
200942070;2009;La Pampa;42;Guatrache;42070;5169;1185;174;165;1202;1334;130;;;9359
201042070;2010;La Pampa;42;Guatrache;42070;5225;1328;135;233;935;1412;100;;;9368
201142070;2011;La Pampa;42;Guatrache;42070;6458;2116;277;936;1722;1996;181;;;13686
201242070;2012;La Pampa;42;Guatrache;42070;7829;1752;184;597;1882;2312;148;;;14704
201342070;2013;La Pampa;42;Guatrache;42070;9277;2226;259;616;1843;2494;117;;;16832
201442070;2014;La Pampa;42;Guatrache;42070;9034;2085;274;461;1807;2453;115;;2;16231
201542070;2015;La Pampa;42;Guatrache;42070;9512;3071;250;762;1544;2001;124;;10;17274
201642070;2016;La Pampa;42;Guatrache;42070;9721;3049;355;803;1985;2671;133;;16;18733
201742070;2017;La Pampa;42;Guatrache;42070;9787;3116;654;761;1948;2873;141;;19;19299
201842070;2018;La Pampa;42;Guatrache;42070;9887;3081;475;722;1875;2964;124;26;;19154
201942070;2019;La Pampa;42;Guatrache;42070;9284;2801;403;583;1486;2154;94;;73;16878
201042077;2010;La Pampa;42;Hucal;42077;288;59;;;;119;;;;466
201142077;2011;La Pampa;42;Hucal;42077;341;50;;22;84;34;;;;531
201242077;2012;La Pampa;42;Hucal;42077;204;91;;;48;89;;;;432
201342077;2013;La Pampa;42;Hucal;42077;613;193;;30;95;127;4;;;1062
201442077;2014;La Pampa;42;Hucal;42077;746;234;13;63;66;206;5;1;1;1335
201542077;2015;La Pampa;42;Hucal;42077;900;320;31;28;101;281;7;;8;1676
201642077;2016;La Pampa;42;Hucal;42077;846;403;24;65;159;299;9;;1;1806
201742077;2017;La Pampa;42;Hucal;42077;1032;438;60;92;178;312;10;;10;2132
201842077;2018;La Pampa;42;Hucal;42077;896;370;69;22;147;239;6;1;;175
201942077;2019;La Pampa;42;Hucal;42077;691;221;15;27;176;298;6;;8;1442
200842098;2008;La Pampa;42;Loventue;42098;;2;5;;5;6;;;;18
200942098;2009;La Pampa;42;Loventue;42098;;17;;2;;2;;;;21
201042098;2010;La Pampa;42;Loventue;42098;;4;;;;;;;;4
201142098;2011;La Pampa;42;Loventue;42098;4;7;;;2;2;;;;15
201242098;2012;La Pampa;42;Loventue;42098;8;1;;;;3;;;;12
201342098;2013;La Pampa;42;Loventue;42098;27;18;;;7;8;3;;;63
201442098;2014;La Pampa;42;Loventue;42098;35;;;;;15;1;;;51
201542098;2015;La Pampa;42;Loventue;42098;27;8;;;4;14;1;;1;55
201642098;2016;La Pampa;42;Loventue;42098;23;4;;;1;13;1;;;42
201742098;2017;La Pampa;42;Loventue;42098;27;8;;;;7;1;;;43
201842098;2018;La Pampa;42;Loventue;42098;31;;;;;9;1;;;41
201942098;2019;La Pampa;42;Loventue;42098;24;7;;;5;4;1;;1;42
200842105;2008;La Pampa;42;Maraco;42105;1015;248;10;42;170;215;27;;;1727
200942105;2009;La Pampa;42;Maraco;42105;573;316;;16;75;128;17;;;1125
201042105;2010;La Pampa;42;Maraco;42105;562;158;5;13;113;97;19;;;967
201142105;2011;La Pampa;42;Maraco;42105;595;138;;107;94;127;16;;;1077
201242105;2012;La Pampa;42;Maraco;42105;618;214;4;136;38;66;11;;;1087
201342105;2013;La Pampa;42;Maraco;42105;561;141;;71;80;105;11;;;969
201442105;2014;La Pampa;42;Maraco;42105;606;47;1;58;65;70;9;;;856
201542105;2015;La Pampa;42;Maraco;42105;482;31;;46;52;60;7;;;678
201642105;2016;La Pampa;42;Maraco;42105;469;105;26;13;42;63;10;;;728
201742105;2017;La Pampa;42;Maraco;42105;416;47;;30;69;155;7;;;724
201842105;2018;La Pampa;42;Maraco;42105;485;104;17;6;60;62;11;1;;746
201942105;2019;La Pampa;42;Maraco;42105;308;102;;9;52;46;3;;;520
200842119;2008;La Pampa;42;Quemu Quemu;42119;750;280;;61;95;208;22;;;1416
200942119;2009;La Pampa;42;Quemu Quemu;42119;795;446;2;151;56;85;24;;;1559
201042119;2010;La Pampa;42;Quemu Quemu;42119;703;418;;43;37;113;18;;;1332
201142119;2011;La Pampa;42;Quemu Quemu;42119;1021;419;18;152;152;282;35;;;2079
201242119;2012;La Pampa;42;Quemu Quemu;42119;107;604;24;46;93;234;25;;;2096
201342119;2013;La Pampa;42;Quemu Quemu;42119;1139;383;53;92;150;269;22;;;2108
201442119;2014;La Pampa;42;Quemu Quemu;42119;972;539;76;172;114;182;15;;;207
201542119;2015;La Pampa;42;Quemu Quemu;42119;974;455;96;109;169;255;17;;;2075
201642119;2016;La Pampa;42;Quemu Quemu;42119;929;337;59;92;111;247;9;;;1784
201742119;2017;La Pampa;42;Quemu Quemu;42119;908;344;;106;107;204;11;;3;1683
